,age,path,split,yl,yr
114,68,AgeDB/8028_HenryFonda_68_m.jpg,test,35.88435055177631,81.70643402351634
115,21,AgeDB/882_WinstonChurchill_21_m.jpg,train,11.046332693471964,44.77875109802734
116,22,AgeDB/15994_MuhammadAli_22_m.jpg,train,16.895591849501606,23.315398829265426
117,25,AgeDB/211_ElvisPresley_25_m.jpg,train,23.916285405066013,46.337540232959256
118,29,AgeDB/4613_JamesGarner_29_m.jpg,train,6.267173499890493,65.9666200874273
119,38,AgeDB/8112_LeslieNielsen_38_m.jpg,train,24.098454230802375,39.281513016900156
120,41,AgeDB/6139_DanaAndrews_41_m.jpg,verify,12.119919746520289,57.879676248085005
121,35,AgeDB/5305_JackLemon_35_m.jpg,train,2.3591830187422183,59.07051104250198
122,43,AgeDB/7188_JohnWayne_43_m.jpg,verify,25.99460715455841,74.8505411592611
123,29,AgeDB/9421_Thanasisveggos_29_m.jpg,train,18.55714420289206,39.435599098816596
124,58,AgeDB/5613_PeterFalk_58_m.jpg,train,40.55206908348614,94.28481610571514
125,61,AgeDB/8155_LorneGreene_61_m.jpg,verify,52.26308953295114,63.83351038399921
126,70,AgeDB/3713_RingoStarr_70_m.jpg,train,46.517876865004325,89.8820093455432
127,52,AgeDB/3737_RogerAllam_52_m.jpg,train,45.77736644976986,67.92151873499773
128,40,AgeDB/12444_AngieDickinson_40_f.jpg,test,0.0,53.0422141904896
129,31,AgeDB/6675_PeterGraves_31_m.jpg,train,5.643774353042595,60.07994412672869
130,28,AgeDB/10403_BarbaraBain_28_f.jpg,train,6.943365772695103,38.23368170456732
131,79,AgeDB/8871_CharltonHeaston_79_m.jpg,train,52.729949275250206,101.5480180893878
132,44,AgeDB/2584_GeneWilder_44_m.jpg,test,12.148168197428184,69.6754004350963
133,80,AgeDB/6207_DickieMoore_80_m.jpg,train,48.076536753455414,85.17810619137109
134,60,AgeDB/15515_JeanetteMacDonald_60_f.jpg,test,54.69344934502104,90.05651405761562
135,84,AgeDB/7664_TonyCurtis_84_m.jpg,test,79.8661462777249,128.1882216244089
136,71,AgeDB/5581_PatrickStewart_71_m.jpg,train,43.73484874156698,93.23514569712421
137,53,AgeDB/15609_KateOMara_53_f.jpg,train,32.70262428663642,54.92765396164316
138,42,AgeDB/13421_DanielleDarrieux_42_f.jpg,train,36.19831171104312,80.43241108803629
139,53,AgeDB/12963_CatherineDeneuve_53_f.jpg,train,15.212683930608875,75.03404676224496
140,69,AgeDB/5243_DavidMcCallum_69_m.jpg,verify,61.16131538103521,113.99223159544746
141,14,AgeDB/3483_MarisaPavan_14_m.jpg,train,0.0,42.403126999599976
142,61,AgeDB/2478_ClaudeRich_61_m.jpg,test,51.58312411392433,94.71683669948033
143,40,AgeDB/251_TheodorakisMikis_40_m.jpg,test,26.600914562471942,78.9300776151253
144,71,AgeDB/2344_AbeVigoda_71_m.jpg,verify,49.41728505524554,82.05753803851175
145,40,AgeDB/4655_JeffGoldblum_40_m.jpg,test,23.99887496809695,50.048227941604324
146,67,AgeDB/3656_OmarSharif_67_m.jpg,train,27.179260107777786,80.32659506615933
147,73,AgeDB/12047_DebbieReynolds_73_f.jpg,train,67.66783402110157,103.14696912405932
148,62,AgeDB/3125_ChuckNorris_62_m.jpg,test,54.25390186183765,99.54041798532181
149,39,AgeDB/12659_IsabelleHuppert_39_f.jpg,train,0.0,43.296694997371446
150,34,AgeDB/14898_KatharineHepburn_34_f.jpg,train,29.66351863870264,72.09844662246417
151,38,AgeDB/15541_JulieBishop_38_f.jpg,test,19.370512095757284,49.20392126835283
152,30,AgeDB/14278_JoanCrawford_30_f.jpg,test,24.859571948865607,68.34799001011461
153,65,AgeDB/4772_MichelPiccoli_65_m.jpg,train,21.0576710002629,72.7479210595825
154,76,AgeDB/5796_BenGazzara_76_m.jpg,train,68.35628842593052,93.96029558904671
155,67,AgeDB/7558_RobertMorley_67_m.jpg,verify,54.998013981418765,72.7633742796901
156,37,AgeDB/14372_LorettaYoung_37_f.jpg,train,0.0,39.970587235441386
157,32,AgeDB/14434_OliviadeHavilland_32_f.jpg,verify,11.751259402551213,46.00359963528963
158,39,AgeDB/14723_MarleneDietrich_39_f.jpg,train,32.26034018650958,74.9884378298251
159,51,AgeDB/8592_DavidCarradine_51_m.jpg,train,21.63717532557923,61.16305391055478
160,70,AgeDB/5912_HowardKeel_70_m.jpg,verify,55.21419772560854,87.12303007869419
161,62,AgeDB/1104_CharlesDarwin_62_m.jpg,train,54.51776479169152,83.2650152419557
162,35,AgeDB/13192_MichellePfeiffer_35_f.jpg,train,8.332858956505099,62.0835719665978
163,30,AgeDB/5347_JohnDerek_30_m.jpg,train,6.036304329012815,34.48236779653
164,80,AgeDB/7241_JosephCotten_80_m.jpg,train,54.92440644670231,98.68666788826864
165,49,AgeDB/15605_KateOMara_49_f.jpg,train,10.761589320758976,52.86904239161795
166,59,AgeDB/7332_LinoVentura_59_m.jpg,test,30.03156293116765,63.403341124242374
167,96,AgeDB/1301_RitaLeviMontalcini_96_f.jpg,train,83.16168906294301,112.71204911338836
168,38,AgeDB/14962_AmandaBlake_38_f.jpg,test,15.98577442074101,51.743656029405116
169,24,AgeDB/16411_Ross_24_f.jpg,train,22.00053096547564,55.43670984472442
170,29,AgeDB/92_PaulAnka_29_m.jpg,verify,12.484863047653661,32.99366469043999
171,57,AgeDB/10206_JulieAdams_57_f.jpg,train,48.076072235609004,78.37278933835692
172,57,AgeDB/5933_JackLarson_57_m.jpg,test,29.97732763147564,77.22198215739562
173,47,AgeDB/15505_JeanetteMacDonald_47_f.jpg,verify,10.724694153519206,60.69442818527098
174,44,AgeDB/16425_Turner_44_f.jpg,train,11.577450277867545,63.47048816505816
175,29,AgeDB/15251_DyanCannon_29_f.jpg,verify,23.938255263062906,38.934987269130005
176,26,AgeDB/12254_JoanneWoodward_26_f.jpg,train,7.766290593124371,44.31700949608302
177,60,AgeDB/14135_SusannahYork_60_f.jpg,train,59.01240521750107,91.76171628696804
178,41,AgeDB/2059_JonVoight_41_m.jpg,train,40.096982110110794,66.45447966358864
179,59,AgeDB/8740_RichardAttenborough_59_m.jpg,test,21.07633643322685,73.76131459400524
180,38,AgeDB/2722_KevinBacon_38_m.jpg,train,27.043741553201357,86.9263768171658
181,48,AgeDB/7142_JeanPaulBelmondo_48_m.jpg,train,37.32793505556566,71.42725992475388
182,66,AgeDB/2482_ClaudeRich_66_m.jpg,train,34.54244570590754,72.54068480003707
183,28,AgeDB/11119_JuneLockhart_28_f.jpg,train,0.0,33.3498184655181
184,31,AgeDB/14063_JudyHolliday_31_f.jpg,train,6.110346636801353,39.43413707081198
185,36,AgeDB/6583_LexBarker_36_m.jpg,test,10.345972906847699,67.53712747594643
186,75,AgeDB/1163_AlbertSchweitzer_75_m.jpg,train,64.53092217504137,88.67981069246876
187,24,AgeDB/9236_VittorioGassman_24_m.jpg,test,11.145061113461551,60.10996870144419
188,21,AgeDB/8517_CharlesBronson_21_m.jpg,train,2.654656796668384,62.06213639607513
189,24,AgeDB/10721_MaggieSmith_24_f.jpg,train,20.4494529398086,74.65444926382979
190,29,AgeDB/15465_JeanetteMacDonald_29_f.jpg,verify,0.0,41.226427049332564
191,82,AgeDB/613_Gorbachev_82_m.jpg,test,65.88244415669789,94.33069386823838
192,66,AgeDB/690_GeorgeHWBush_66_m.jpg,test,40.72494089935826,78.33995830804619
193,59,AgeDB/15652_KatharineRoss_59_f.jpg,train,55.61417815870672,73.17118247446193
194,16,AgeDB/9565_MarcelloMastroianni_16_m.jpg,train,12.511141024796274,34.103477653266744
195,32,AgeDB/11050_JeanneMoreau_32_f.jpg,test,3.6994650988401823,39.71080543356319
196,30,AgeDB/7750_AlbertoSordi_30_m.jpg,train,6.172672137593018,35.95774529176264
197,31,AgeDB/13275_AmandaRedman_31_f.jpg,test,24.660535887010155,33.314454564999274
198,72,AgeDB/878_WinstonChurchill_72_m.jpg,train,60.901825367600395,76.44829737181932
199,61,AgeDB/10876_SusanGeorge_61_f.jpg,train,10.267953696451315,61.530831097881304
200,34,AgeDB/6601_LouCostello_34_m.jpg,test,0.0,34.8327053460148
201,59,AgeDB/10523_FayeDunaway_59_f.jpg,train,51.278053549772565,107.7249286613976
202,26,AgeDB/3976_BurtReynolds_26_m.jpg,train,0.0,28.470501866993757
203,34,AgeDB/3164_DerekJacobi_34_m.jpg,train,5.812803100908212,49.741377301957655
204,30,AgeDB/6437_JoanLorring_30_m.jpg,train,0.0,52.042884271141105
205,45,AgeDB/13601_JeanPeters_45_f.jpg,test,39.44396344495845,72.04571729103243
206,34,AgeDB/8168_PatrickSwayze_34_m.jpg,verify,23.429137754264616,38.89896651302831
207,31,AgeDB/7713_VincentPrice_31_m.jpg,train,19.733495227824818,49.6992832810561
208,68,AgeDB/8011_GiulianoGemma_68_m.jpg,train,64.23937721067844,107.99558855461146
209,44,AgeDB/4657_JeffGoldblum_44_m.jpg,train,5.781968750753908,58.53533860902613
210,43,AgeDB/4358_RalphMacchio_43_m.jpg,train,10.28588786664087,64.59536561170935
211,64,AgeDB/8060_HorstBuchholz_64_m.jpg,train,57.584262256812025,65.78757186618873
212,35,AgeDB/15955_MartinLutherKing_35_m.jpg,train,18.961037750861443,35.096237530013795
213,34,AgeDB/8751_AlecGuinness_34_m.jpg,train,0.0,40.75504782318143
214,51,AgeDB/8648_JamesStewart_51_m.jpg,train,24.266243225351147,51.021665379897826
215,64,AgeDB/1961_JamesBest_64_m.jpg,verify,20.339372201339806,67.77129922504083
216,46,AgeDB/13659_JuneAllyson_46_f.jpg,train,44.79414879520135,58.038595846446
217,37,AgeDB/15717_MargaretNolan_37_f.jpg,train,31.41984409923036,49.96370741586364
218,36,AgeDB/10566_KathrynHays_36_f.jpg,test,25.086309353435794,57.60615028513374
219,51,AgeDB/16318_Davis_51_f.jpg,test,33.21635401265688,77.01837235281504
220,72,AgeDB/16044_MorganFreeman _72_m.jpg,train,21.472643799773962,74.37897287827812
221,65,AgeDB/10824_PeggyLipton_65_f.jpg,train,48.9983046078501,103.09433603465405
222,63,AgeDB/3861_SteveKanaly_63_m.jpg,verify,53.58258476745674,75.27953822398601
223,58,AgeDB/9735_DorisDay_58_f.jpg,verify,47.5575357544018,82.10653078812858
224,45,AgeDB/6307_FernandoRey_45_m.jpg,train,8.153359373422006,45.732830158597736
225,51,AgeDB/9731_DorisDay_51_f.jpg,train,27.705630255147483,68.97647605573914
226,52,AgeDB/11002_EllenBurstyn_52_f.jpg,train,24.833834507255865,74.68396867167132
227,33,AgeDB/14370_LorettaYoung_33_f.jpg,train,32.33885693668378,43.28428880102995
228,43,AgeDB/13219_RoyScheider_43_f.jpg,train,16.102193485792228,48.45542627374324
229,45,AgeDB/8539_CharlieChaplin_45_m.jpg,test,37.23525238100026,69.71287962544487
230,64,AgeDB/3879_SteveMartin_64_m.jpg,verify,56.094742191425084,83.20688684704041
231,54,AgeDB/6464_JohnVernon_54_m.jpg,verify,53.58381749058671,69.2377783040909
232,20,AgeDB/329_LarryEllison_20_m.jpg,verify,0.0,24.96894374534814
233,27,AgeDB/10504_FayeDunaway_27_f.jpg,train,0.0,27.373389377784314
234,34,AgeDB/6842_ThomasTerry_34_m.jpg,train,18.947726161509394,34.75602263874188
235,22,AgeDB/10272_MarietteHartley_22_f.jpg,train,7.239445052784895,40.87871776332174
236,86,AgeDB/13137_JaneRussell_86_f.jpg,train,46.22513746062407,95.49248592376865
237,64,AgeDB/14137_SusannahYork_64_f.jpg,test,39.00719351530524,82.81084692409189
238,76,AgeDB/475_JWMarriott_76_m.jpg,train,65.70613569049918,103.31196720291983
239,67,AgeDB/4430_RobertPowell_67_m.jpg,train,34.274681901902206,75.9185937217774
240,23,AgeDB/16055_WillSmith _23_m.jpg,train,19.07018472901968,53.85255552402964
241,34,AgeDB/4932_StevenBerkoff_34_m.jpg,verify,23.940616821115952,58.58597223785796
242,27,AgeDB/7746_AlbertoSordi_27_m.jpg,train,0.0,48.21288272937301
243,55,AgeDB/982_Einstain_55_m.jpg,train,51.46817868279072,105.15839217577644
244,60,AgeDB/3617_MikeConnors_60_m.jpg,train,23.129883449843554,76.85596402988014
245,58,AgeDB/5506_MichaelKeaton_58_m.jpg,train,44.48767383161078,94.69703725789729
246,89,AgeDB/16336_Dee_89_f.jpg,test,80.62995661625182,89.46405975340014
247,50,AgeDB/1478_CarlMarx_50_m.jpg,train,46.50382948202889,72.18534939326774
248,53,AgeDB/8482_WilliamHolden_53_m.jpg,train,16.856381275314583,61.950516735799724
249,33,AgeDB/5322_JackLemon_33_m.jpg,train,0.0,50.309264550214934
250,23,AgeDB/12088_EvaMarieSaint_23_f.jpg,test,0.0,31.524580996861935
251,36,AgeDB/5666_RayDanton_36_m.jpg,train,32.828671071197356,88.00265627389776
252,48,AgeDB/15317_EdwigeFenech_48_f.jpg,test,36.47100931623573,75.77849256687993
253,55,AgeDB/1339_Soljenitsyne_55_m.jpg,verify,37.42429871903403,80.69505229987125
254,41,AgeDB/12636_HedyLamarr_41_f.jpg,train,12.641113937626386,49.86402853515264
255,30,AgeDB/14005_GloriaSwanson_30_f.jpg,train,7.614618891277377,57.6953785784666
256,21,AgeDB/14242_JanetGaynor_21_f.jpg,train,0.0,30.943528041532403
257,21,AgeDB/3637_OmarSharif_21_m.jpg,verify,18.934058098053477,68.34623430078388
258,23,AgeDB/15924_VeronicaLake_23_f.jpg,test,14.6631874659398,25.538776634191002
259,18,AgeDB/13756_RitaHayworth_18_f.jpg,train,8.515810210519472,53.93808666532264
260,50,AgeDB/1709_EdHarris_50_m.jpg,train,42.12695444226439,73.99362267755862
261,52,AgeDB/7553_RobertMorley_52_m.jpg,train,45.918902949708524,68.60126870463863
262,76,AgeDB/11297_SophiaLoren_76_f.jpg,train,63.20355873551705,119.78247972409633
263,55,AgeDB/14968_AmandaBlake_55_f.jpg,train,41.02173428854557,62.961450313852836
264,54,AgeDB/4909_RomanPolanski_54_m.jpg,train,17.397320684324704,63.446926834325296
265,29,AgeDB/1984_JamesCaan_29_m.jpg,test,22.004340486012424,72.51856226464768
266,56,AgeDB/12834_MaryTylerMoore_56_f.jpg,verify,49.04592106743267,63.50801889319898
267,60,AgeDB/6078_WilliamShatner_60_m.jpg,verify,51.33556235087718,86.03600645714138
268,18,AgeDB/915_TheodoreRoosevelt_18_m.jpg,verify,17.37993417096144,49.16545447494289
269,25,AgeDB/14529_AudreyHepburn_25_f.jpg,train,13.156103483634645,62.509174015442156
270,39,AgeDB/7091_Garycooper_39_m.jpg,train,19.800122137320606,79.74266837926538
271,44,AgeDB/8053_HorstBuchholz_44_m.jpg,train,29.387269555574882,82.03766027389202
272,34,AgeDB/15946_MartinLutherKing_34_m.jpg,train,32.54379670191086,82.44485517660692
273,64,AgeDB/10548_JoanCollins_64_f.jpg,train,62.576349955098706,121.4658181308827
274,33,AgeDB/11500_JulieAndrews_33_f.jpg,train,27.872727406955242,73.43205037097897
275,30,AgeDB/12853_MylКneDemongeot_30_f.jpg,train,19.710482846255218,38.70657404241385
276,50,AgeDB/10203_JulieAdams_50_f.jpg,verify,19.523497987635515,70.57277128950314
277,40,AgeDB/4872_RogerMoore_40_m.jpg,train,34.37691435915303,68.57787489465792
278,55,AgeDB/781_AdolfHitlerr_55_m.jpg,train,43.13318174638281,76.02945589473771
279,57,AgeDB/2109_MelBrooks_57_m.jpg,train,19.673908121136044,73.46343542574157
280,50,AgeDB/1787_TomHanks_50_m.jpg,train,18.24279847324126,57.42393017839122
281,33,AgeDB/13847_AnneBancroft_33_f.jpg,train,7.704835840848215,33.097699295133026
282,42,AgeDB/13162_JaneWyman_42_f.jpg,train,0.0,43.573859653374015
283,25,AgeDB/835_HarrySTruman_25_m.jpg,train,11.661951400325464,29.711058892757336
284,11,AgeDB/12938_CatherineDeneuve_11_f.jpg,train,0.0,42.73959707288406
285,33,AgeDB/10535_JoanCollins_33_f.jpg,train,23.450204854386016,53.41312392100063
286,29,AgeDB/1514_YannisRitsos_29_m.jpg,verify,15.523521659216648,49.59607510427138
287,31,AgeDB/6283_ErrolFlynn_31_m.jpg,test,27.199472550415734,72.87187776761895
288,77,AgeDB/14476_PeggyAshcroft_77_f.jpg,train,71.09034093801914,85.27818794680755
289,57,AgeDB/8332_RichardCrenna_57_m.jpg,test,31.38795440078372,74.18096038014144
290,68,AgeDB/5911_HowardKeel_68_m.jpg,train,34.77715215207354,90.89817780260324
291,60,AgeDB/7259_KrisKristofferson_60_m.jpg,train,37.943847856513315,61.71783050885924
292,45,AgeDB/3931_TommySands_45_m.jpg,test,21.74192656362174,64.78862256816323
293,71,AgeDB/10130_JaneFonda_71_f.jpg,verify,31.572659103815674,84.83254720306269
294,83,AgeDB/7661_TonyCurtis_83_m.jpg,verify,64.08785009042191,113.38812121589686
295,47,AgeDB/10292_MarietteHartley_47_f.jpg,train,5.681044908124534,48.18371590878475
296,45,AgeDB/8396_SpencerTracy_45_m.jpg,train,0.0,52.64879898670735
297,21,AgeDB/11243_ShirleyJones_21_f.jpg,train,0.0,50.17256513354222
298,52,AgeDB/6184_DenzelWashington_52_m.jpg,train,48.38803191606661,56.229775785149556
